STCODE,DIST,YEAR,RICE Kharif area,RICE Kharif production,RICE Total Area,RICE Total Production,RICE Total Yield,WHT Rabi area,WHT Rabi production,WHT Total Area,WHT Total Production,WHT Total Yield,MAIZ Kharif area,MAIZ Kharif production,MAIZ Total Area,MAIZ Total Production,MAIZ Total Yield,CPEA Rabi area,CPEA Rabi production,CPEA Total Area,CPEA Total Production,CPEA Total Yield,PPEA Kharif area,PPEA Kharif production,PPEA Total Area,PPEA Total Production,PPEA Total Yield,BLCK Total Area,BLCK Total Production,BLCK Total Yield,GREN Total Area,GREN Total Production,GREN Total Yield,SESA Kharif area,SESA Kharif production,SESA Total Area,SESA Total Production,SESA Total Yield,RM Rabi area,RM Rabi production,RM Total Area,RM Total Production,RM Total Yield,SCAN Total Area,SGUR Total Production,SCAN Total Yield
3,1002,2012,31.8000,35.8000,31.8000,35.8000,1125.7862,48.7000,151.3000,48.7000,151.3000,3106.7762,32.6500,59.0700,41.5150,86.2000,1728.5999,40.1537,33.5362,40.4875,33.3388,969.1992,13.1000,10.5250,13.1000,9.6700,1442.7481,11.1000,7.3250,684.6847,4.3000,1.9000,441.8605,0.3000,0.1000,0.3000,0.1000,333.3333,0.1000,0.2000,0.1000,0.2000,1976.9484,1.3140,9.0029,6979.2009
3,1002,2013,38.7800,34.5900,38.7800,34.5900,891.9546,53.2200,100.2300,53.2200,100.2300,1883.3145,32.6500,59.0700,41.5150,86.2000,1028.3212,40.1537,33.5362,40.4875,33.3388,894.5863,12.6100,10.5250,12.6100,9.6700,1275.9715,9.2700,3.0800,332.2546,2.9600,1.3300,449.3243,0.1900,0.1000,0.1900,0.1000,526.3158,0.1200,0.2100,0.1200,0.2100,1750.0000,1.5128,8.1269,5598.3009
3,1002,2014,43.2800,22.6100,43.2800,22.6100,522.4122,54.0600,102.6700,54.0600,102.6700,1899.1861,32.6500,59.0700,41.5150,86.2000,1051.8142,40.1537,32.4800,40.4875,32.4800,801.3817,14.1300,10.5250,14.1300,9.6700,905.8740,7.3600,3.8900,528.5326,3.6000,1.5600,433.3333,0.2400,0.1400,0.2600,0.1500,576.9231,0.2000,0.3600,0.2000,0.3600,1800.0000,1.4935,8.1203,5758.8121
3,1002,2015,40.5600,11.2000,40.5600,11.2000,276.1341,36.4200,54.8200,36.4200,54.8200,1505.2169,32.6500,59.0700,41.5150,86.2000,1356.7451,33.0700,22.0700,33.0700,22.0700,667.3722,12.4000,10.5250,12.4000,9.6700,1082.2581,7.8500,3.5500,452.2293,1.2000,0.5600,466.6667,0.3600,0.1400,0.3600,0.1400,388.8889,0.2000,0.2900,0.2000,0.2900,1450.0000,1.6237,7.8488,4769.4617
3,1003,2003,13.9000,10.8000,13.9000,10.8000,776.9784,1.6000,4.6000,1.6000,4.6000,2875.0000,9.8000,22.9000,9.8000,22.9000,2336.7347,0.9000,0.8000,0.9000,0.8000,888.8889,15.5750,10.5250,14.2700,9.6700,965.8120,1.2000,0.6000,500.0000,1.0000,0.6000,600.0000,0.7000,0.4000,0.7000,0.4000,571.4286,1.8447,1.2506,1.8293,1.2301,987.6862,5.6000,40.2000,7178.5714
3,1003,2004,12.2000,11.4000,12.2000,11.4000,934.4262,1.8000,4.9000,1.8000,4.9000,2722.2222,7.0000,6.4000,7.0000,6.4000,914.2857,1.3000,0.8000,1.3000,0.8000,615.3846,15.5750,10.5250,14.2700,9.6700,987.6543,1.1000,0.7000,636.3636,0.5000,0.2000,400.0000,0.4000,0.1000,0.4000,0.1000,250.0000,1.8856,1.2477,1.8706,1.2303,1002.5064,5.9000,43.4000,7355.9322
3,1003,2005,10.8000,8.6000,10.8000,8.6000,796.2963,1.9000,4.1000,1.9000,4.1000,2157.8947,7.4000,11.7000,7.4000,11.7000,1581.0811,0.9000,1.0000,0.9000,1.0000,1111.1111,14.7000,10.5250,14.2700,9.6700,993.1973,0.9000,0.7000,777.7778,0.5000,0.3000,600.0000,0.2000,0.1000,0.2000,0.1000,500.0000,1.9294,1.2495,1.9185,1.2334,906.0274,3.8000,28.1000,7394.7368
3,1003,2006,13.0000,9.7000,13.0000,9.7000,746.1538,1.9000,5.5000,1.9000,5.5000,2894.7368,5.7000,5.7000,5.7000,5.7000,1000.0000,1.3000,1.5000,1.3000,1.5000,1153.8462,15.5750,10.5250,14.2700,9.6700,644.4444,0.7000,0.3000,428.5714,0.3000,0.1000,333.3333,0.2000,0.1000,0.2000,0.1000,500.0000,0.1000,0.1000,0.1000,0.1000,1000.0000,4.3000,30.9000,7186.0465
3,1003,2007,13.6000,11.6000,13.6000,11.6000,852.9412,2.1000,6.7000,2.1000,6.7000,3190.4762,5.7000,8.5000,5.7000,8.5000,1491.2281,1.0000,1.0000,1.0000,1.0000,1000.0000,15.5750,10.5250,14.2700,9.6700,1104.1667,0.5000,0.4000,800.0000,0.6000,0.3000,500.0000,0.1000,0.1000,0.1000,0.1000,969.3801,1.9937,1.2472,1.9985,1.2303,924.2536,4.5000,31.8000,7066.6667
3,1003,2008,15.2000,13.7000,15.2000,13.7000,901.3158,1.9000,4.8000,1.9000,4.8000,2526.3158,5.6000,8.1000,5.6000,8.1000,1446.4286,0.8000,0.8000,0.8000,0.8000,1000.0000,15.5750,10.5250,14.2700,9.6700,985.8491,0.7000,0.4000,571.4286,0.6000,0.2000,333.3333,0.4000,0.1000,0.4000,0.1000,250.0000,1.9936,1.1033,1.9985,1.1081,915.8679,4.7000,32.0000,6808.5106
3,1003,2009,15.0000,8.2000,15.0000,8.2000,546.6667,2.2000,6.0000,2.2000,6.0000,2727.2727,5.1000,4.9000,5.1000,4.9000,960.7843,0.9000,0.9000,0.9000,0.9000,1000.0000,15.5750,10.5250,14.2700,9.6700,1065.5738,0.9000,0.6000,666.6667,0.7000,0.3000,428.5714,0.1000,0.1000,0.1000,0.1000,969.3801,2.1120,1.2477,2.1088,1.2304,942.3231,3.9000,27.5000,7051.2821
3,1003,2010,12.0000,10.5000,12.0000,10.5000,875.0000,4.0000,13.2000,4.0000,13.2000,3300.0000,5.3000,8.7000,11.4000,20.5000,1798.2456,0.5000,0.7000,0.5000,0.7000,1400.0000,15.5750,10.5250,14.2700,9.6700,877.0950,0.2000,0.1000,500.0000,2.8000,1.5000,535.7143,0.7336,0.4571,0.7745,0.4762,554.2935,1.8445,1.3530,1.8293,1.3475,1017.7593,11.7000,89.9000,7683.7607
3,1003,2011,17.9000,14.7000,17.9000,14.7000,821.2291,4.3000,13.7000,4.3000,13.7000,3186.0465,5.5000,7.6000,10.9000,19.2000,1761.4679,3.6000,4.1000,3.6000,4.1000,1138.8889,15.5750,10.5250,14.2700,9.6700,928.5714,1.0000,0.8000,800.0000,3.0000,1.2000,400.0000,0.1000,0.1000,0.1000,0.1000,969.3801,1.9934,1.2481,1.9985,1.2317,947.8987,10.0000,70.4000,7040.0000
3,1003,2012,11.6000,12.8000,11.7000,12.9000,1102.5641,3.5000,10.5000,3.5000,10.5000,3000.0000,5.8000,9.8000,6.2000,10.7000,1725.8065,2.2000,2.2000,2.2000,2.2000,1000.0000,15.5750,10.5250,14.2700,9.6700,963.1336,0.9000,0.3000,333.3333,1.4000,0.8000,571.4286,0.2000,0.1000,0.3000,2.1600,969.3801,2.3834,1.2500,2.3841,1.2306,923.4718,9.4000,7.1900,764.8936
3,1003,2013,9.9300,8.0900,9.9600,8.1700,820.2811,3.5900,11.6400,3.5900,11.6400,3242.3398,5.5300,7.0100,9.1600,14.4300,1575.3275,1.2800,1.5800,1.2800,1.5800,1234.3750,15.5750,10.5250,14.2700,9.6700,737.0370,1.7500,1.0500,600.0000,1.5000,0.7600,506.6667,0.0700,0.0400,0.2100,0.1300,619.0476,0.0600,0.1100,0.0600,0.1100,1833.3333,5.2400,35.5560,6785.4962
3,1003,2014,10.8800,7.9500,10.8800,7.9500,730.6985,1.9400,3.5000,1.9400,3.5000,1804.1237,2.9700,4.1300,5.1100,8.6900,1700.5871,1.8200,1.3300,1.8200,1.3300,730.7692,15.5750,10.5250,14.2700,9.6700,1044.3191,0.8300,0.6800,819.2771,1.3600,0.6500,477.9412,0.0600,0.0300,0.2800,0.1200,428.5714,0.0600,0.1100,0.0600,0.1100,1833.3333,6.7200,51.4370,7654.3155
3,1003,2015,11.2700,6.7400,11.2700,6.7400,598.0479,1.5000,2.6300,1.5000,2.6300,1753.3333,5.2600,7.0000,6.4800,9.5800,1478.3951,1.2500,1.1400,1.2500,1.1400,912.0000,15.5750,10.5250,14.2700,9.6700,1208.8235,1.2400,1.2500,1008.0645,1.4600,0.7500,513.6986,0.1827,0.1021,0.2300,0.0900,391.3043,0.1100,0.1600,0.1100,0.1600,1454.5455,6.7900,50.9400,7502.2091
3,1004,2003,43.2000,102.9000,49.7000,128.1000,2577.4648,0.3000,0.9000,0.3000,0.9000,3000.0000,10.2652,20.2935,10.5378,22.1577,2024.6792,0.8000,0.7000,0.8000,0.7000,875.0000,2.9000,2.5000,2.9000,2.5000,862.0690,2.1000,1.5000,714.2857,0.2000,0.1000,500.0000,0.7577,0.4098,0.7710,0.4286,541.8210,0.9371,1.0180,0.9329,1.0158,1229.9783,17.2650,114.7707,6766.6667
3,1004,2004,42.9000,92.2000,47.8000,107.4000,2246.8619,0.3000,0.9000,0.3000,0.9000,3000.0000,10.4574,20.7765,10.6893,20.7635,1984.7638,1.3000,0.8000,1.3000,0.8000,615.3846,2.2000,2.0000,2.2000,2.0000,909.0909,1.9000,1.1000,578.9474,0.2000,0.1000,500.0000,0.7846,0.4207,0.7996,0.4442,495.0704,1.0577,1.0196,1.0649,1.0156,1188.4461,17.2650,114.7707,6419.2440
3,1004,2005,34.9000,87.4000,40.5000,105.3000,2600.0000,0.5000,1.4000,0.5000,1.4000,2800.0000,8.7685,13.8999,9.3524,15.2222,1643.8441,2.2000,2.4000,2.2000,2.4000,1090.9091,2.0000,1.9000,2.0000,1.9000,950.0000,1.8000,1.4000,777.7778,0.2000,0.1000,500.0000,0.6357,0.4112,0.6538,0.4061,580.9099,0.1000,0.1000,0.1000,0.1000,1000.0000,17.2650,114.7707,6880.4348
3,1004,2006,35.9000,81.8000,42.2000,100.9000,2390.9953,0.3000,0.9000,0.3000,0.9000,3000.0000,9.5485,20.5548,10.0057,22.3970,2200.6297,1.8000,2.1000,1.8000,2.1000,1166.6667,1.7000,1.4000,1.7000,1.4000,823.5294,1.7000,0.8000,470.5882,0.2000,0.1000,500.0000,0.7517,0.4006,0.8094,0.4161,473.6204,0.1000,0.1000,0.1000,0.1000,1000.0000,17.2650,114.7707,7337.7049
3,1004,2007,44.8000,112.5000,50.9000,131.3000,2579.5678,0.3000,0.9000,0.3000,0.9000,3000.0000,8.6662,15.7098,9.5506,17.6012,1822.1209,1.5000,1.4000,1.5000,1.4000,933.3333,2.9000,3.2000,2.9000,3.2000,1103.4483,2.5000,1.6000,640.0000,0.2000,0.1000,500.0000,0.8155,0.5543,0.8084,0.5588,590.3206,0.1000,0.1000,0.1000,0.1000,1000.0000,17.2650,114.7707,6654.8387
3,1004,2008,46.3000,111.2000,52.4000,129.4000,2469.4656,0.3000,0.6000,0.3000,0.6000,2000.0000,8.6930,16.1069,9.5383,18.4725,1894.3989,1.4000,1.4000,1.4000,1.4000,1000.0000,3.0000,2.9000,3.0000,2.9000,966.6667,2.3000,1.4000,608.6957,0.2000,0.1000,500.0000,0.5850,0.3323,0.6197,0.3915,571.2463,0.1000,0.1000,0.1000,0.1000,1000.0000,17.2650,114.7707,6723.8095
3,1004,2009,59.9000,149.0000,61.0000,152.1000,2493.4426,0.7000,1.8000,0.7000,1.8000,2571.4286,10.9452,20.2812,11.4080,21.2603,1896.2483,2.0000,1.9000,2.0000,1.9000,950.0000,4.5000,3.9000,4.5000,3.9000,866.6667,4.5000,2.6000,577.7778,0.2000,0.1000,500.0000,0.6960,0.4439,0.7138,0.4441,590.9482,0.1000,0.1000,0.1000,0.1000,1000.0000,17.2650,114.7707,7031.0078
3,1004,2010,62.6000,161.3000,87.5000,236.6000,2704.0000,0.6000,1.9000,0.6000,1.9000,3166.6667,8.1186,16.5724,8.7375,18.2943,2121.5758,1.8000,2.6000,1.8000,2.6000,1444.4444,4.8000,4.8000,4.8000,4.8000,1000.0000,5.3000,3.3000,622.6415,1.8000,0.9000,500.0000,0.0391,0.0097,0.1000,0.1000,969.3801,0.2000,0.3000,0.2000,0.3000,1500.0000,17.2650,114.7707,7200.0000
3,1004,2011,52.2000,133.9000,79.6000,214.6000,2695.9799,0.3000,1.0000,0.3000,1.0000,3333.3333,9.3095,22.0590,10.2562,25.5719,2510.8038,1.7000,1.9000,1.7000,1.9000,1117.6471,3.3000,0.9000,3.3000,0.9000,272.7273,3.1000,2.4000,774.1935,1.7000,0.9000,529.4118,0.8246,0.4630,0.8369,0.4467,576.5807,0.2000,0.3000,0.2000,0.3000,1500.0000,17.2650,114.7707,6319.0476
3,1004,2012,51.3000,128.2000,59.6000,155.1000,2602.3490,0.5000,1.4000,0.5000,1.4000,2800.0000,9.1616,16.9464,9.3674,17.3512,1926.7780,1.8000,1.7000,1.8000,1.7000,944.4444,2.9000,2.9000,2.9000,2.9000,1000.0000,1.5000,0.5000,333.3333,0.2000,0.1000,500.0000,0.7345,0.4648,0.7312,0.4967,588.5556,0.1000,0.2000,0.1000,0.2000,1976.9484,15.0000,10.8400,722.6667
3,1004,2013,67.4400,162.1900,79.1200,199.1700,2517.3155,0.3000,1.0000,0.3000,1.0000,3333.3333,0.0544,0.1260,0.0200,0.0400,2000.0000,1.1100,1.3700,1.1100,1.3700,1234.2342,1.6000,1.3700,1.6000,1.3700,856.2500,0.8900,0.5400,606.7416,0.0200,0.0100,500.0000,0.7231,0.4196,0.8324,0.4305,519.6875,0.0500,0.0900,0.0500,0.0900,1800.0000,11.0200,64.0860,5815.4265
3,1004,2014,58.8900,160.7200,67.9800,190.7000,2805.2368,0.3100,0.8700,0.3100,0.8700,2806.4516,0.1433,0.1591,0.1300,0.2700,2076.9231,1.2500,0.7400,1.2500,0.7400,592.0000,1.7100,0.9000,1.7100,0.9000,526.3158,1.0100,0.6300,623.7624,0.0100,0.0100,1000.0000,0.6018,0.3715,0.6244,0.3866,565.3894,0.0500,0.1000,0.0500,0.1000,1976.9484,17.2650,114.7707,6889.2857
3,1004,2015,47.8100,116.3200,54.9600,137.9700,2510.3712,0.1700,0.4300,0.1700,0.4300,2529.4118,0.0798,0.1486,0.1300,0.2700,2076.9231,1.0000,0.6800,1.0000,0.6800,680.0000,1.3200,1.6200,1.3200,1.6200,1227.2727,0.8200,0.3400,414.6341,0.2000,0.1100,550.0000,0.5691,0.2371,0.6381,0.3141,457.5646,0.0200,0.0200,0.0200,0.0200,1000.0000,14.5000,98.7310,6809.0345
3,1005,2003,45.9439,117.9634,50.3579,128.9874,2560.8550,22.4000,61.0000,22.4000,61.0000,2723.2143,9.1285,17.2669,9.2498,18.1381,1949.2316,6.2000,4.8000,6.2000,4.8000,774.1935,1.7000,1.5000,1.7000,1.5000,882.3529,6.4000,2.9000,453.1250,13.6350,5.1550,590.6040,4.2000,1.5400,4.2000,2.1600,595.2381,22.3250,17.8488,21.8250,17.3625,1445.4343,0.6824,4.7436,7257.8997
3,1005,2004,46.9749,113.6394,51.4932,126.9968,2401.2793,17.1000,44.4000,17.1000,44.4000,2596.4912,8.6966,13.6645,8.9760,13.9693,1606.3110,0.5000,0.3000,0.5000,0.3000,600.0000,1.4000,1.3000,1.4000,1.3000,928.5714,5.8000,1.1000,189.6552,13.0000,5.1550,500.0000,3.7000,1.1000,3.7000,1.1000,297.2973,22.3250,17.8488,21.8250,17.3625,1323.6152,1.5963,8.9419,5502.2914
3,1005,2005,39.2346,91.5014,43.8785,110.8487,2405.7526,21.6000,55.0000,21.6000,55.0000,2546.2963,9.2239,20.2017,9.4318,20.4595,2077.3686,2.9000,3.1000,2.9000,3.1000,1068.9655,1.6000,1.6000,1.6000,1.6000,1000.0000,7.8000,3.3000,423.0769,13.6350,5.1550,603.6585,5.5000,1.5400,5.5000,2.1000,381.8182,22.3250,17.8488,21.8250,17.3625,1425.7206,0.9285,4.8219,5738.4336
3,1005,2006,46.5906,100.4934,59.5938,119.4608,2054.0786,27.1000,60.1000,27.1000,60.1000,2217.7122,8.8107,12.8064,9.0509,13.9047,1428.9176,16.2000,8.6000,16.2000,8.6000,530.8642,1.2000,1.0000,1.2000,1.0000,833.3333,8.7000,1.6000,183.9080,13.6350,4.0000,229.8851,5.8000,1.3000,6.5000,1.3000,200.0000,22.3250,17.8488,21.8250,17.3625,1188.9483,0.8682,5.4018,6231.5774
3,1005,2007,40.4790,113.9047,43.6693,132.3266,2832.1376,32.6000,81.7000,32.6000,81.7000,2506.1350,9.9454,21.3434,10.3923,22.1545,2181.7192,20.0000,15.1000,20.0000,15.1000,755.0000,1.2000,1.4000,1.2000,1.4000,1166.6667,14.9000,7.3250,644.2953,13.6350,5.1550,505.1546,5.8000,1.5400,6.0000,2.1600,433.3333,22.3250,17.8488,21.8250,17.3625,1590.3846,0.8751,7.8106,8387.9479
3,1005,2008,46.6235,115.2565,51.2836,128.1242,2420.2366,26.2000,67.6000,26.2000,67.6000,2580.1527,10.3685,21.6741,10.7362,22.5249,2085.4339,5.5000,3.4000,5.5000,3.4000,618.1818,0.8000,0.8000,0.8000,0.8000,1000.0000,12.8000,7.3250,601.5625,13.6350,5.1550,446.4286,5.8000,1.5400,6.3000,2.0000,317.4603,22.3250,17.8488,21.8250,17.3625,1136.9295,1.4308,6.9290,4692.0726
3,1005,2009,39.1316,94.4302,44.2671,111.1563,2484.3941,29.3000,90.6000,29.3000,90.6000,3092.1502,9.2310,18.5504,9.4805,18.4422,1908.7053,2.0000,1.1000,2.0000,1.1000,550.0000,0.7000,0.6000,0.7000,0.6000,857.1429,11.7000,3.4000,290.5983,13.6350,3.4000,197.6744,5.8000,1.5000,7.2600,1.5000,194.8052,22.3250,17.8488,21.8250,17.3625,1544.4444,0.8608,6.2993,6931.1862
3,1005,2010,45.2442,138.5662,49.6062,148.7919,2955.4511,47.8000,154.8000,47.8000,154.8000,3238.4937,1.9382,4.1867,2.3000,4.5000,1956.5217,12.2000,8.5000,12.2000,8.5000,696.7213,0.6000,0.6000,0.6000,0.6000,1000.0000,12.2000,6.5000,532.7869,12.0000,5.1550,483.3333,3.8000,1.5400,3.8000,1.6000,421.0526,22.3250,17.8488,21.8250,17.3625,1562.1469,0.6353,5.3522,8491.0869
3,1005,2011,43.4703,110.5021,45.2682,124.3572,2644.3892,43.9000,137.9000,43.9000,137.9000,3141.2301,9.6785,21.6927,9.9347,21.1472,2203.8106,18.8000,12.1000,18.8000,12.1000,643.6170,0.5000,0.5000,0.5000,0.5000,1000.0000,8.5000,5.8000,682.3529,9.1000,3.3000,362.6374,2.9000,1.5400,2.9000,1.9000,655.1724,22.3250,17.8488,21.8250,17.3625,1633.8583,0.8731,7.8395,8184.4589
3,1005,2012,39.6155,125.6991,44.4259,142.6563,3177.8349,39.9000,136.2000,39.9000,136.2000,3413.5338,10.0447,21.3528,11.0658,22.4904,1899.8804,9.9000,5.1000,9.9000,5.1000,515.1515,0.5000,0.5000,0.5000,0.5000,1000.0000,12.6000,6.0000,476.1905,7.8000,3.5000,448.7179,2.6000,1.1000,2.6000,1.1000,423.0769,22.3250,17.8488,21.8250,17.3625,1519.7133,0.4245,3.5568,8025.0750
3,1005,2013,45.1362,131.5998,48.4021,143.5721,2924.7200,39.9500,127.5100,39.9500,127.5100,3191.7397,10.4262,17.5374,10.7560,18.3451,1759.0329,23.0800,18.6800,23.0800,18.6800,809.3588,0.0100,0.0000,0.0100,0.0000,0.0000,16.4000,7.3250,515.6425,9.4100,5.1550,571.7322,2.0000,1.2300,2.0000,1.2300,615.0000,22.3250,17.8488,21.8250,17.3625,1765.3846,0.7438,5.9789,8148.5943
3,1005,2014,45.7232,104.9760,47.1614,106.1427,2218.1695,37.1200,106.9800,37.1200,106.9800,2882.0043,8.9749,13.6529,8.9731,14.0219,1615.9227,5.9900,3.9100,5.9900,3.9100,652.7546,2.0487,1.7172,2.0558,1.7093,868.6315,4.0900,2.3200,567.2372,2.2300,0.7700,345.2915,1.4200,0.4200,1.4200,0.4200,295.7746,22.3250,17.8488,21.8250,17.3625,1628.4112,1.1591,5.9822,4929.2639
3,1005,2015,44.5170,105.3857,47.1262,106.0393,2244.0673,38.1300,100.0300,38.1300,100.0300,2623.3937,8.8227,13.3431,9.0513,13.8952,1525.6056,7.1600,5.0800,7.1600,5.0800,709.4972,1.7399,1.6664,1.7445,1.6529,1042.3945,1.7700,0.8300,468.9266,0.8600,0.3100,360.4651,0.4300,0.1000,0.4300,0.1000,232.5581,22.3250,17.8488,21.8250,17.3625,1471.4725,1.0410,4.5927,4608.2542
3,1006,2003,40.0470,111.1519,45.2838,135.3695,2878.0381,4.3000,13.5000,4.3000,13.5000,3139.5349,9.0179,19.5924,9.4680,20.7739,2198.0802,14.0000,12.0000,14.0000,12.0000,857.1429,0.1000,0.1000,0.1000,0.1000,1000.0000,0.7000,0.5000,714.2857,1.1000,0.7000,636.3636,0.9000,0.6000,0.9000,0.6000,666.6667,0.3000,0.4000,0.3000,0.4000,1333.3333,0.6931,5.2402,7960.1089
3,1006,2004,43.3468,92.9529,47.9589,106.6735,2178.4967,7.2000,23.8000,7.2000,23.8000,3305.5556,10.7499,15.3909,10.7601,15.4095,1505.6043,5.9000,7.2000,5.9000,7.2000,1220.3390,2.1073,2.2735,2.0860,2.2526,1104.3176,0.5000,0.3000,600.0000,0.5000,0.2000,400.0000,0.6000,0.2000,0.6000,0.2000,333.3333,0.5000,0.6000,0.5000,0.6000,1200.0000,1.1265,5.5049,4847.2205
3,1006,2005,43.0357,90.9455,45.4708,97.4477,2184.0099,6.2000,16.3000,6.2000,16.3000,2629.0323,7.8305,12.2385,7.9074,12.4892,1618.8470,12.5000,20.1000,12.5000,20.1000,1608.0000,2.0663,2.2726,2.1297,2.2883,1055.6325,0.7000,0.6000,857.1429,0.8000,0.5000,625.0000,0.7000,0.3000,0.7000,0.3000,428.5714,0.1000,0.1000,0.1000,0.1000,1000.0000,0.9311,6.2636,6662.4048
3,1006,2006,45.4878,96.9761,54.4547,109.1038,2008.2973,12.6000,38.0000,12.6000,38.0000,3015.8730,10.9216,16.4640,10.7019,17.5377,1588.2349,14.7000,21.9000,14.7000,21.9000,1489.7959,2.1086,2.2738,2.0939,2.2520,1104.9756,0.6000,0.3000,500.0000,0.8000,0.3000,375.0000,0.6000,0.2000,0.6000,0.2000,333.3333,0.1000,0.1000,0.1000,0.1000,1000.0000,1.0602,5.4910,5076.8575
3,1006,2007,40.1872,81.6640,40.4337,93.4349,2125.5287,13.3000,41.8000,13.3000,41.8000,3142.8571,10.1858,17.7094,10.4887,17.5469,1761.6113,14.5000,16.3000,14.5000,16.3000,1124.1379,2.1070,1.8896,2.0730,1.8870,865.5312,0.5000,0.3000,600.0000,0.6000,0.3000,500.0000,0.2000,0.1000,0.2000,0.1000,500.0000,0.1000,0.2000,0.1000,0.2000,1976.9484,0.9105,8.1870,7830.7431
3,1006,2008,45.1795,87.2513,43.6243,91.8799,1992.5713,5.6000,15.1000,5.6000,15.1000,2696.4286,9.1703,12.7097,9.2977,13.7881,1437.5516,14.8000,18.9000,14.8000,18.9000,1277.0270,2.0544,2.2732,2.1214,2.2876,1114.9100,0.2000,0.1000,500.0000,0.3000,0.1000,333.3333,0.2000,0.1000,0.2000,0.1000,500.0000,0.1000,0.1000,0.1000,0.1000,1000.0000,1.0870,7.2372,6674.0137
3,1006,2009,45.9982,97.0175,51.8682,110.8391,2046.2089,2.2000,5.9000,2.2000,5.9000,2681.8182,0.3000,0.3000,0.3000,0.3000,1000.0000,7.2000,7.6000,7.2000,7.6000,1055.5556,1.9354,1.7154,1.9167,1.7197,818.4341,0.2000,0.1000,500.0000,0.2000,0.1000,500.0000,0.6474,0.2776,0.6629,0.2932,422.8961,1.3859,0.9980,1.3970,0.9997,900.9696,0.9289,4.8946,5423.7966
3,1006,2010,45.5772,128.6380,51.5409,135.2035,2830.8182,34.6000,115.2000,34.6000,115.2000,3329.4798,0.4121,0.6127,0.5000,0.9000,1800.0000,11.4000,15.3000,11.4000,15.3000,1342.1053,0.1000,0.1000,0.1000,0.1000,1000.0000,1.0000,0.6000,600.0000,3.5000,1.8000,514.2857,0.2000,0.1000,4.8000,2.1600,520.8333,1.8455,1.2521,1.8298,1.2307,1091.5509,0.3285,2.5142,7952.9328
3,1006,2011,40.6358,92.8586,45.3555,107.0408,2359.7668,25.2000,73.1000,25.2000,73.1000,2900.7937,8.2321,10.4216,9.0641,11.7121,1388.8270,18.9000,24.1000,18.9000,24.1000,1275.1323,1.7894,1.8825,1.7653,1.8848,1087.6653,2.3000,1.8000,782.6087,7.4000,3.1000,418.9189,0.5000,0.2000,3.2000,1.4000,437.5000,1.2813,0.9972,1.2893,1.0000,1072.4489,0.9304,6.3715,6713.0447
3,1006,2012,43.9220,99.9823,51.0135,109.3420,2223.1842,2.4000,5.7000,2.4000,5.7000,2375.0000,10.7221,21.5477,10.6222,21.4476,2017.4492,1.5000,1.6000,1.5000,1.6000,1066.6667,1.9352,1.7184,1.9171,1.7263,924.7390,0.2000,0.1000,500.0000,1.7000,0.8000,470.5882,0.4000,0.1000,0.4000,0.1000,250.0000,1.2801,1.0186,1.2897,1.0161,995.8391,2.2437,10.9986,4674.5032
3,1006,2013,44.7218,135.0088,49.7710,147.6399,3063.3568,34.5300,117.4900,34.5300,117.4900,3402.5485,9.8473,21.5219,9.8667,22.0118,2105.2381,21.2800,33.5362,21.2800,33.3388,1652.3695,1.8579,1.7174,1.8984,1.7150,937.4313,0.3500,0.2100,600.0000,0.6600,0.3500,530.3030,0.3100,0.1600,0.3100,0.1600,516.1290,1.3192,1.0213,1.3234,1.0161,1141.0215,0.6332,4.4824,7372.7464
3,1006,2014,43.9008,127.2172,49.0274,141.3681,2851.3347,17.4500,59.3500,17.4500,59.3500,3401.1461,0.0300,0.0400,0.0300,0.0400,1333.3333,17.8200,24.9300,17.8200,24.9300,1398.9899,0.0100,0.0100,0.0100,0.0100,1000.0000,0.0600,0.0700,1154.8250,1.4600,0.8000,547.9452,0.5500,0.3200,1.1200,0.5700,508.9286,1.8446,1.1077,1.8293,1.1088,1025.6665,0.4727,3.7180,8103.1293
3,1006,2015,39.4503,93.7881,43.8188,107.1262,2482.4215,2.5800,7.3300,2.5800,7.3300,2841.0853,7.7354,17.1880,8.0739,18.1276,2291.3608,5.8100,6.5400,5.8100,6.5400,1125.6454,1.7232,1.7082,1.7205,1.7029,951.6000,0.1600,0.1900,1154.8250,0.1000,0.0700,700.0000,0.0700,0.0300,0.0700,0.0300,428.5714,1.4645,1.0192,1.4745,1.0159,1117.5112,0.7119,6.6162,9165.2833
3,2001,2008,25.7000,38.1000,26.4000,39.6000,1500.0000,4.9000,12.2000,4.9000,12.2000,2489.7959,1.6000,2.2000,1.6000,2.2000,1375.0000,1.7000,2.4000,1.7000,2.4000,1411.7647,14.6000,8.3000,14.2700,8.3000,568.4932,2.4000,1.3000,541.6667,1.7000,0.7000,411.7647,0.6395,0.2425,0.6321,0.2497,401.9575,1.3192,0.7351,1.3226,0.7394,758.5363,17.2650,114.7707,7282.0513
3,2001,2009,29.4000,48.3000,30.1000,50.5000,1677.7409,4.0000,11.0000,4.0000,11.0000,2750.0000,1.4000,1.4000,1.4000,1.4000,1000.0000,1.7000,2.3000,1.7000,2.3000,1352.9412,14.1000,10.0000,14.1000,9.6700,709.2199,3.3000,1.5000,454.5455,2.4000,0.9000,375.0000,0.6530,0.3714,0.6496,0.3706,466.7135,1.3858,0.9982,1.3966,0.9994,946.4599,15.8000,112.2000,7101.2658
